row,LAKE_ID,WATER,X_Coordinate,Y_Coordinate,link,availability
837,1402DAV0038C,Davies Lake,-74.6024,41.61854,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Davies%20Lake(1402DAV0038C).html?csf=1&e=Xxz1fg,available
838,1402ECH0047,Echo Lake,-74.64545,41.72809,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Echo%20Lake(1402ECH0047).html?csf=1&e=Xxz1fg,available
839,1402EVE0050A,Evens Lake,-74.6526,41.7647,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Evens%20Lake(1402EVE0050A).html?csf=1&e=Xxz1fg,available
841,1402KIA0044,Kiamesha Lake,-74.66744,41.6758,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Kiamesha%20Lake(1402KIA0044).html?csf=1&e=Xxz1fg,available
842,1402LOU0040,Lake Louise Marie,-74.58417,41.61343,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Lake%20Louise%20Marie(1402LOU0040).html?csf=1&e=Xxz1fg,available
843,1402MAR0002,Martin Lake,-74.65279,41.40176,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Martin%20Lake(1402MAR0002).html?csf=1&e=Xxz1fg,available
844,1402MAR0008,Lake Marling,-74.6336,41.43176,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Lake%20Marling(1402MAR0008).html?csf=1&e=Xxz1fg,available
845,1402MOR0050,Morningside Lake,-74.651,41.75116,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Morningside%20Lake(1402MOR0050).html?csf=1&e=Xxz1fg,available
846,1402PLE0045,Pleasure Lake,-74.628,41.6961,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Pleasure%20Lake(1402PLE0045).html?csf=1&e=Xxz1fg,available
847,1402ROU0065,Round Pond,-74.58573,41.93932,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Round%20Pond(1402ROU0065).html?csf=1&e=Xxz1fg,available
848,1402SAN0009,Sand Pond,-74.6271,41.44432,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Sand%20Pond(1402SAN0009).html?csf=1&e=Xxz1fg,available
849,1402SHE0051,Loch Sheldrake,-74.6566,41.77406,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Loch%20Sheldrake(1402SHE0051).html?csf=1&e=Xxz1fg,available
850,1402TRE0039,Treasure Lake,-74.59062,41.61089,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Treasure%20Lake(1402TRE0039).html?csf=1&e=Xxz1fg,available
851,1402UWB5050,Unnamed Water,-74.54166,41.52004,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Unnamed%20Water(1402UWB5050).html?csf=1&e=Xxz1fg,available
852,1402WOL0037,Wolf Lake,-74.5881,41.5866,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Wolf%20Lake(1402WOL0037).html?csf=1&e=Xxz1fg,available
853,1402YAN0021,Yankee Lake,-74.5531,41.585,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Yankee%20Lake(1402YAN0021).html?csf=1&e=Xxz1fg,available
854,1403ALD0346,Alder Lake,-74.67841,42.04892,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Alder%20Lake(1403ALD0346).html?csf=1&e=Xxz1fg,available
855,1403BEA5572,Bear Cub Pond,-75.05864,42.12288,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Bear%20Cub%20Pond(1403BEA5572).html?csf=1&e=Xxz1fg,available
856,1403BIG0345,Big Pond,-74.72397,42.04661,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Big%20Pond(1403BIG0345).html?csf=1&e=Xxz1fg,available
857,1403LAU0352,Launt Pond,-75.07035,42.11828,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Launt%20Pond(1403LAU0352).html?csf=1&e=Xxz1fg,available
858,1403LIL0311,Lily Pond,-74.74387,41.88513,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Lily%20Pond(1403LIL0311).html?csf=1&e=Xxz1fg,available
859,1403LIT0344,Little Pond,-74.74737,42.04013,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Little%20Pond(1403LIT0344).html?csf=1&e=Xxz1fg,available
861,1403MUS0280A,Lake Muskoday,-74.99284,41.91264,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Lake%20Muskoday(1403MUS0280A).html?csf=1&e=Xxz1fg,available
862,1403PER0366,Perch Lake,-74.80208,42.11803,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Perch%20Lake(1403PER0366).html?csf=1&e=Xxz1fg,available
863,1403SHA0299,Shandelee Lake,-74.87309,41.88349,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Shandelee%20Lake(1403SHA0299).html?csf=1&e=Xxz1fg,available
864,1403TEN0281,Tennanah Lake,-74.97911,41.89058,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Tennanah%20Lake(1403TEN0281).html?csf=1&e=Xxz1fg,available
865,1403TRO0317A,Trojan Lake,-74.79713,41.9262,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Trojan%20Lake(1403TRO0317A).html?csf=1&e=Xxz1fg,available
866,1403UWB0294B,Timber Lake,-74.8461,41.9601,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Timber%20Lake(1403UWB0294B).html?csf=1&e=Xxz1fg,available
868,1404BEA0401,Beales Pond,-75.37921,42.20018,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Beales%20Pond(1404BEA0401).html?csf=1&e=Xxz1fg,available
869,1404DEE0389,Deer Lake,-75.5534,42.0596,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Deer%20Lake(1404DEE0389).html?csf=1&e=Xxz1fg,available
870,1404LAU0382,Laurel Lake,-75.4803,42.0104,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Laurel%20Lake(1404LAU0382).html?csf=1&e=Xxz1fg,available
871,1404OQU0383,Oquaga Lake,-75.4594,42.0224,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Oquaga%20Lake(1404OQU0383).html?csf=1&e=Xxz1fg,available
872,1404PAG0387,Summit Lake,-75.51222,42.00699,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Summit%20Lake(1404PAG0387).html?csf=1&e=Xxz1fg,available
873,1404PAG0391,Page Pond,-75.48205,42.14257,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Page%20Pond(1404PAG0391).html?csf=1&e=Xxz1fg,available
874,1404RUS0410,Russ Gray Pond,-75.09582,42.12153,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Russ%20Gray%20Pond(1404RUS0410).html?csf=1&e=Xxz1fg,available
875,1404TAN5539,Tanglewood Lake,-74.87102,42.23076,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Tanglewood%20Lake(1404TAN5539).html?csf=1&e=Xxz1fg,available
876,1501COH1014A,Lake Cohasset,-74.1178,41.2761,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Lake%20Cohasset(1501COH1014A).html?csf=1&e=Xxz1fg,available
877,1501CON0984,Congers Lake,-73.9397,41.1428,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Congers%20Lake(1501CON0984).html?csf=1&e=Xxz1fg,available
878,1501CRA1015,Cranberry Lake,-74.11684,41.28968,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Cranberry%20Lake(1501CRA1015).html?csf=1&e=Xxz1fg,available
879,1501DEF0977A,DeForest Lake,-73.95761,41.15722,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_DeForest%20Lake(1501DEF0977A).html?csf=1&e=Xxz1fg,available
880,1501EAG6891,Eagle Lake,-74.236,41.15251,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Eagle%20Lake(1501EAG6891).html?csf=1&e=Xxz1fg,available
881,1501FOR1016,Forest Lake,-74.10275,41.29789,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Forest%20Lake(1501FOR1016).html?csf=1&e=Xxz1fg,available
882,1501FOU6903,Four Corners Pond,-74.2224,41.2225,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Four%20Corners%20Pond(1501FOU6903).html?csf=1&e=Xxz1fg,available
883,1501LIL1003F,Lily Pond,-74.1119,41.2156,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Lily%20Pond(1501LIL1003F).html?csf=1&e=Xxz1fg,available
884,1501LLO1003B,Little Long Pond,-74.1272,41.233,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Little%20Long%20Pond(1501LLO1003B).html?csf=1&e=Xxz1fg,available
885,1501LUC0982B,Lake Lucille,-73.9978,41.1837,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Lake%20Lucille(1501LUC0982B).html?csf=1&e=Xxz1fg,available
886,1501MOM1010,Mombasha Lake,-74.20555,41.28143,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Mombasha%20Lake(1501MOM1010).html?csf=1&e=Xxz1fg,available
887,1501PIN1002D,Pine Meadow Lake,-74.1252,41.1752,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Pine%20Meadow%20Lake(1501PIN1002D).html?csf=1&e=Xxz1fg,available
888,1501ROC0985,Rockland Lake,-73.92664,41.13364,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Rockland%20Lake(1501ROC0985).html?csf=1&e=Xxz1fg,available
889,1501ROU1021,Round Lake,-74.2076,41.31971,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Round%20Lake(1501ROU1021).html?csf=1&e=Xxz1fg,available
890,1501SKA1003D,Lake Skanatati,-74.1059,41.2407,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Lake%20Skanatati(1501SKA1003D).html?csf=1&e=Xxz1fg,available
891,1501SKE1002F,Lake Skenonto,-74.1442,41.2128,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Lake%20Skenonto(1501SKE1002F).html?csf=1&e=Xxz1fg,available
892,1501SPR1003C,Spring Pond,-74.1083,41.233,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Spring%20Pond(1501SPR1003C).html?csf=1&e=Xxz1fg,available
893,1501STA1011,Lake Stahahe,-74.161,41.238,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Lake%20Stahahe(1501STA1011).html?csf=1&e=Xxz1fg,available
894,1501STE1021C,Sterling Forest Lake,-74.26138,41.16485,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Sterling%20Forest%20Lake(1501STE1021C).html?csf=1&e=Xxz1fg,available
895,1501STE1025,Sterling Lake,-74.25993,41.20543,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Sterling%20Lake(1501STE1025).html?csf=1&e=Xxz1fg,available
896,1501SWA0984A,Swartwout Lake,-73.93076,41.15139,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Swartwout%20Lake(1501SWA0984A).html?csf=1&e=Xxz1fg,available
897,1501TUX1007,Tuxedo Lake,-74.2058,41.2015,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Tuxedo%20Lake(1501TUX1007).html?csf=1&e=Xxz1fg,available
898,1501ULA1014B,Upper Lake Cohasset,-74.1135,41.2737,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Upper%20Lake%20Cohasset(1501ULA1014B).html?csf=1&e=Xxz1fg,available
899,1501UWB1006,Little We Wah Lake,-74.2005,41.2106,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Little%20We%20Wah%20Lake(1501UWB1006).html?csf=1&e=Xxz1fg,available
900,1501WAN1002B,Lake Wanoksink,-74.1211,41.1836,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Lake%20Wanoksink(1501WAN1002B).html?csf=1&e=Xxz1fg,available
901,1501WEE1005,Wee Wah Lake,-74.1946,41.2156,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Wee%20Wah%20Lake(1501WEE1005).html?csf=1&e=Xxz1fg,available
902,1601GRE1117,Green Mountain Lake,-73.6044,41.57796,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Green%20Mountain%20Lake(1601GRE1117).html?csf=1&e=Xxz1fg,available
903,1601RUD1134,Rudd Pond,-73.50671,41.97857,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Rudd%20Pond(1601RUD1134).html?csf=1&e=Xxz1fg,available
904,1601UWB1134A,Unnamed Water,-73.4971,41.97,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Unnamed%20Water(1601UWB1134A).html?csf=1&e=Xxz1fg,available
906,1701ART0863,Artist Lake,-72.9317,40.8837,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Artist%20Lake(1701ART0863).html?csf=1&e=Xxz1fg,available
907,1701AVO0961,Avon Lake,-73.4134,40.6742,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Avon%20Lake(1701AVO0961).html?csf=1&e=Xxz1fg,available
908,1701BAI1033,Baisley Pond,-73.78607,40.67478,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Baisley%20Pond(1701BAI1033).html?csf=1&e=Xxz1fg,available
910,1701BEL0949,Belmont Lake,-73.34232,40.73445,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Belmont%20Lake(1701BEL0949).html?csf=1&e=Xxz1fg,available
911,1701BLA0788,Black Pond,-72.2963,40.9513,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Black%20Pond(1701BLA0788).html?csf=1&e=Xxz1fg,available
912,1701CAN0889,Canaan Lake,-73.0212,40.7879,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Canaan%20Lake(1701CAN0889).html?csf=1&e=Xxz1fg,available
914,1701CAR0987A,Carmans Pond,-73.55058,40.65391,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Carmans%20Pond(1701CAR0987A).html?csf=1&e=Xxz1fg,available
917,1701DAM0395,Dam Pond,-72.32922,41.13613,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Dam%20Pond(1701DAM0395).html?csf=1&e=Xxz1fg,available
918,1701DEE0615,Deep Pond,-72.8311,40.9363,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Deep%20Pond(1701DEE0615).html?csf=1&e=Xxz1fg,available
919,1701DON0565A,Donahues Pond,-72.7757,40.9001,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Donahues%20Pond(1701DON0565A).html?csf=1&e=Xxz1fg,available
920,1701EME0989,East Meadow Pond,-73.57008,40.66002,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_East%20Meadow%20Pond(1701EME0989).html?csf=1&e=Xxz1fg,available
921,1701EMI0851,East Millpond,-72.83237,40.80655,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_East%20Millpond(1701EMI0851).html?csf=1&e=Xxz1fg,available
923,1701FOR0985,Forest City Park Pond,-73.52137,40.69601,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Forest%20City%20Park%20Pond(1701FOR0985).html?csf=1&e=Xxz1fg,available
924,1701FRE0458,Fresh Pond,-72.33579,41.05754,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Fresh%20Pond(1701FRE0458).html?csf=1&e=Xxz1fg,available
925,1701FRE0661,Big Fresh Pond,-72.4188,40.9222,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Big%20Fresh%20Pond(1701FRE0661).html?csf=1&e=Xxz1fg,available
927,1701FRE0753,Fresh Pond (Hither Hills SP),-72.02347,41.0174,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Fresh%20Pond%20(Hither%20Hills%20SP)(1701FRE0753).html?csf=1&e=Xxz1fg,available
928,1701GEO0780,Georgica Pond,-72.22444,40.93334,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Georgica%20Pond(1701GEO0780).html?csf=1&e=Xxz1fg,available
929,1701GIB0306,Gibbs Pond,-73.13934,40.84467,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Gibbs%20Pond(1701GIB0306).html?csf=1&e=Xxz1fg,available
930,1701GRE0885,Great Patchogue Lake,-73.02008,40.76778,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Great%20Patchogue%20Lake(1701GRE0885).html?csf=1&e=Xxz1fg,available
931,1701HAL0362,Hallocks Pond,-72.5977,40.9901,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Hallocks%20Pond(1701HAL0362).html?csf=1&e=Xxz1fg,available
933,1701HAL1008,Halls Pond,-73.66029,40.68726,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Halls%20Pond(1701HAL1008).html?csf=1&e=Xxz1fg,available
934,1701HAS0420,Hashamomuck Pond,-72.41,41.0866,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Hashamomuck%20Pond(1701HAS0420).html?csf=1&e=Xxz1fg,available
935,1701HEM1012,Hempstead Lake,-73.6444,40.6764,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Hempstead%20Lake(1701HEM1012).html?csf=1&e=Xxz1fg,available
937,1701JON0981,Jones Pond,-73.5184,40.6656,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Jones%20Pond(1701JON0981).html?csf=1&e=Xxz1fg,available
939,1701KNA0912,Knapps Lake,-73.20127,40.73087,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Knapps%20Lake(1701KNA0912).html?csf=1&e=Xxz1fg,available
940,1701LAU0496,Laurel Lake,-72.5575,40.9789,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Laurel%20Lake(1701LAU0496).html?csf=1&e=Xxz1fg,available
941,1701LFR0662,Little Fresh Pond,-72.4085,40.9182,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Little%20Fresh%20Pond(1701LFR0662).html?csf=1&e=Xxz1fg,available
942,1701LIL0779,Lily Pond,-72.2129,40.9383,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Lily%20Pond(1701LIL0779).html?csf=1&e=Xxz1fg,available
943,1701LLO0708,Little Long Pond,-72.2962,40.9776,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Little%20Long%20Pond(1701LLO0708).html?csf=1&e=Xxz1fg,available
944,1701LOF0998,Lofts Pond,-73.6209,40.6546,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Lofts%20Pond(1701LOF0998).html?csf=1&e=Xxz1fg,available
945,1701LON0702,Long Pond,-72.2908,40.9751,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Long%20Pond(1701LON0702).html?csf=1&e=Xxz1fg,available
946,1701LOW0855,Lower Lake,-72.91775,40.8346,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Lower%20Lake(1701LOW0855).html?csf=1&e=Xxz1fg,available
947,1701MAI0907,Main Pond,-73.1476,40.7502,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Main%20Pond(1701MAI0907).html?csf=1&e=Xxz1fg,available
949,1701MAR0495,Maratooka Lake,-72.52368,40.99189,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Maratooka%20Lake(1701MAR0495).html?csf=1&e=Xxz1fg,available
951,1701MAS0969,Massapequa Reservoir,-73.46364,40.67773,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Massapequa%20Reservoir(1701MAS0969).html?csf=1&e=Xxz1fg,available
957,1701MIL0994,Milburn Pond,-73.6027,40.6522,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Milburn%20Pond(1701MIL0994).html?csf=1&e=Xxz1fg,available
958,1701MON0761,Lake Montauk,-71.9222,41.0614,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Lake%20Montauk(1701MON0761).html?csf=1&e=Xxz1fg,available
961,1701OYS0764,Oyster Pond,-71.89239,41.07204,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Oyster%20Pond(1701OYS0764).html?csf=1&e=Xxz1fg,available
962,1701PAN0610,Lake Panamoka,-72.8493,40.9225,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Lake%20Panamoka(1701PAN0610).html?csf=1&e=Xxz1fg,available
963,1701PEC0555,Peconic Lake,-72.7178,40.914,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Peconic%20Lake(1701PEC0555).html?csf=1&e=Xxz1fg,available
965,1701POX0787,Poxabogue Pond,-72.2854,40.9447,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Poxabogue%20Pond(1701POX0787).html?csf=1&e=Xxz1fg,available
968,1701PRO0009,Prospect Park Lake,-73.96599,40.65508,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Prospect%20Park%20Lake(1701PRO0009).html?csf=1&e=Xxz1fg,available
969,1701REE0763,Big Reed Pond,-71.9101,41.0781,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Big%20Reed%20Pond(1701REE0763).html?csf=1&e=Xxz1fg,available
970,1701RON0304,Lake Ronkonkoma,-73.12592,40.82505,https://nysemail.sharepoint.com/:u:/r/sites/DEC/DOW/BWAM/LCI/Shared%20Documents/Lake.Reports/report_Lake%20Ronkonkoma(1701RON0304).html?csf=1&e=Xxz1fg,available
