OBJECTID_12,Join_Count,TARGET_FID,OBJECTID_1,OBJECTID,Permanent_,FDate,Resolution,GNIS_ID,GNIS_Name,AreaSqKm,Elevation,ReachCode,FType,FCode,Visibility,Shape_Leng,Acres,Shape_Le_1,PERMIT_BAS,SUM_SHAPE_,BASIN_NAME,M_BASIN_ID,M_BAS_NAME,SHAPE_AREA_1,Shape_Length,Shape_Area
510,1,509,868,19717,108914615,7/7/2008 0:00,2, , ,0.031,221,4.1201E+12,390,39009,0,0.009970143,7.699619042,0.009970143,3-Jan,1134261798,Buffalo River,1,Lake Erie-Niagara River Basin,1133202362,0.009970143,3.43048E-06
511,1,510,869,19781,118018843,1/13/2004 0:00,2, , ,0.06,233,4.1201E+12,390,39009,0,0.016632563,14.9313859,0.016632565,2-Jan,1655721516,Tonawanda Creek,1,Lake Erie-Niagara River Basin,1655670322,0.016632565,6.65853E-06
512,1,511,870,19819,112379185,10/19/2010 0:00,2, , ,0.041,0,5.01E+12,390,39004,0,0.010829878,10.1965057,0.010829878,1-Feb,3066181387,Allegheny River Main Stem & Tribs.,2,Allegheny River Basin,2530998688,0.010829878,4.5026E-06
513,1,512,871,19830,108915465,9/14/2007 0:00,2, , ,0.031,297.2,4.1201E+12,390,39009,0,0.014395345,7.73962847,0.014395346,3-Jan,1134261798,Buffalo River,1,Lake Erie-Niagara River Basin,1133202362,0.014395346,3.44094E-06
514,1,513,872,19835,118019065,1/20/2009 0:00,2, , ,0.232,235,4.1201E+12,390,39009,0,0.031245099,57.4504711,0.031245102,2-Jan,1655721516,Tonawanda Creek,1,Lake Erie-Niagara River Basin,1655670322,0.031245102,2.5616E-05
516,1,515,874,20028,118017387,1/13/2004 0:00,2, , ,0.079,185.3,4.1201E+12,390,39009,0,0.020816314,19.4656297,0.020816312,2-Jan,1655721516,Tonawanda Creek,1,Lake Erie-Niagara River Basin,1655670322,0.020816312,8.70298E-06
517,1,516,875,20036,166451095,10/27/2008 0:00,2, , ,0.038,0,4.1201E+12,390,39004,0,0.007745848,9.337245669,0.007745848,4-Jan,2176121217,"Eastern Lake Erie (Big Sister, 18 Mile Creeks)",1,Lake Erie-Niagara River Basin,2175571563,0.007745848,4.12984E-06
518,1,517,876,20049,166152310,7/7/2008 0:00,2, , ,0.069,0,4.1201E+12,390,39004,0,0.019185847,17.1860125,0.019185846,3-Jan,1134261798,Buffalo River,1,Lake Erie-Niagara River Basin,1133202362,0.019185846,7.65092E-06
519,1,518,877,20083,118018601,9/25/2008 0:00,2, , ,0.041,0,4.1201E+12,390,39004,0,0.008254239,10.0204038,0.008254239,2-Jan,1655721516,Tonawanda Creek,1,Lake Erie-Niagara River Basin,1655670322,0.008254239,4.471E-06
520,1,519,878,20115,124618753,2/7/2008 0:00,2, , ,0.114,185.9,4.13E+12,390,39009,0,0.015598557,28.31936,0.015598558,1-Mar,2680309911,Lake Ontario Western Section,3,Lake Ontario & Minor Tribs.,2679860267,0.015598558,1.26641E-05
521,1,520,879,20148,124618766,2/7/2008 0:00,2, , ,0.164,187.1,4.13E+12,390,39009,0,0.033084527,40.6420595,0.033084526,1-Mar,2680309911,Lake Ontario Western Section,3,Lake Ontario & Minor Tribs.,2679860267,0.033084526,1.81715E-05
522,1,521,880,20175,124618749,2/7/2008 0:00,2, , ,0.092,185.9,4.13E+12,390,39009,0,0.053724172,22.7320399,0.053724172,1-Mar,2680309911,Lake Ontario Western Section,3,Lake Ontario & Minor Tribs.,2679860267,0.053724172,1.01651E-05
523,1,522,881,20202,166436797,9/25/2008 0:00,2, , ,0.099,0,4.1201E+12,390,39004,0,0.017470172,24.4552656,0.017470169,2-Jan,1655721516,Tonawanda Creek,1,Lake Erie-Niagara River Basin,1655670322,0.017470169,1.09209E-05
525,1,524,884,20237,112381455,10/19/2010 0:00,2, , ,0.072,0,5.01E+12,390,39004,0,0.012399389,17.8600619,0.012399388,1-Feb,3066181387,Allegheny River Main Stem & Tribs.,2,Allegheny River Basin,2530998688,0.012399388,7.84709E-06
526,1,525,885,20238,112381447,10/19/2010 0:00,2, , ,0.094,0,5.01E+12,390,39004,0,0.013213711,23.2741772,0.013213711,1-Feb,3066181387,Allegheny River Main Stem & Tribs.,2,Allegheny River Basin,2530998688,0.013213711,1.02269E-05
527,1,526,888,20258,112384891,10/19/2010 0:00,2, , ,0.12,0,5.01E+12,390,39001,0,0.015986585,29.7630771,0.015986584,1-Feb,3066181387,Allegheny River Main Stem & Tribs.,2,Allegheny River Basin,2530998688,0.015986584,1.30774E-05
528,1,527,889,20277,124618765,2/7/2008 0:00,2, , ,0.103,0,4.13E+12,390,39004,0,0.017003709,25.3674629,0.017003709,1-Mar,2680309911,Lake Ontario Western Section,3,Lake Ontario & Minor Tribs.,2679860267,0.017003709,1.13439E-05
529,1,528,890,20325,118020691,9/25/2008 0:00,2, , ,0.135,573,4.1201E+12,390,39009,0,0.02873266,33.4043375,0.028732659,2-Jan,1655721516,Tonawanda Creek,1,Lake Erie-Niagara River Basin,1655670322,0.028732659,1.4823E-05
530,1,529,891,20331,124618881,2/7/2008 0:00,2, , ,0.246,241.4,4.13E+12,390,39009,0,0.02713995,60.9076205,0.027139951,1-Mar,2680309911,Lake Ontario Western Section,3,Lake Ontario & Minor Tribs.,2679860267,0.027139951,2.72088E-05
531,1,530,893,20407,118019655,9/25/2008 0:00,2, , ,0.032,0,4.1201E+12,390,39004,0,0.014105303,7.963952642,0.014105301,2-Jan,1655721516,Tonawanda Creek,1,Lake Erie-Niagara River Basin,1655670322,0.014105301,3.55079E-06
532,1,531,894,20490,166768813,1/20/2009 0:00,2, , ,0.063,0,4.13E+12,390,39004,0,0.014610939,15.5974931,0.014610938,2-Apr,2706932840,Mt. Morris to Barge Canal,4,Genesee River Basin,2706932840,0.014610938,6.9608E-06
533,1,532,895,20491,118018719,1/20/2009 0:00,2, , ,0.101,268.2,4.13E+12,390,39009,0,0.028079079,24.9631429,0.02807908,2-Apr,2706932840,Mt. Morris to Barge Canal,4,Genesee River Basin,2706932840,0.02807908,1.11412E-05
534,1,533,896,20502,118018775,1/20/2009 0:00,2, , ,0.048,268.2,4.13E+12,390,39009,0,0.012541826,11.9588121,0.012541825,2-Apr,2706932840,Mt. Morris to Barge Canal,4,Genesee River Basin,2706932840,0.012541825,5.33711E-06
535,1,534,897,20515,84199551,11/5/2009 0:00,2, , ,0.102,528.8,4.13E+12,390,39009,0,0.01597039,25.1036085,0.015970388,3-Apr,2703494779,Pa. border to Mt. Morris,4,Genesee River Basin,2560594263,0.015970388,1.11295E-05
536,1,535,898,20532,84198741,11/5/2009 0:00,2, , ,0.03,0,4.13E+12,390,39004,0,0.012148387,7.501397461,0.012148388,3-Apr,2703494779,Pa. border to Mt. Morris,4,Genesee River Basin,2560594263,0.012148388,3.32968E-06
537,1,536,899,20564,162983106,2/7/2008 0:00,2, , ,0.074,0,4.13E+12,390,39004,0,0.01548108,18.3989201,0.01548108,1-Mar,2680309911,Lake Ontario Western Section,3,Lake Ontario & Minor Tribs.,2679860267,0.01548108,8.24527E-06
538,1,537,900,20601,84199269,11/5/2009 0:00,2, , ,0.027,0,4.13E+12,390,39004,0,0.007572149,6.785550397,0.007572149,3-Apr,2703494779,Pa. border to Mt. Morris,4,Genesee River Basin,2560594263,0.007572149,3.00991E-06
539,1,538,901,20604,42149309,10/3/2007 0:00,2, , ,0.026,0,4.13E+12,390,39004,0,0.009195893,6.408251177,0.009195894,2-Apr,2706932840,Mt. Morris to Barge Canal,4,Genesee River Basin,2706932840,0.009195894,2.84912E-06
540,1,539,902,20606,159048361,10/3/2007 0:00,2, , ,0.041,0,4.13E+12,390,39000,0,0.010621732,10.1656893,0.010621731,2-Apr,2706932840,Mt. Morris to Barge Canal,4,Genesee River Basin,2706932840,0.010621731,4.52197E-06
541,1,540,903,20612,124615969,2/7/2008 0:00,2, , ,0.057,77.7,4.13E+12,390,39009,0,0.01495043,13.9717693,0.01495043,1-Mar,2680309911,Lake Ontario Western Section,3,Lake Ontario & Minor Tribs.,2679860267,0.01495043,6.27453E-06
542,1,541,904,20619,167754040,11/4/2009 0:00,2, , ,0.028,0,4.13E+12,390,39004,0,0.008785863,6.991254235,0.008785864,3-Apr,2703494779,Pa. border to Mt. Morris,4,Genesee River Basin,2560594263,0.008785864,3.08347E-06
543,1,542,905,20629,167785172,11/5/2009 0:00,2, , ,0.049,0,4.13E+12,390,39004,0,0.024154281,12.0489182,0.024154282,3-Apr,2703494779,Pa. border to Mt. Morris,4,Genesee River Basin,2560594263,0.024154282,5.33932E-06
544,1,543,906,20632,167784428,11/5/2009 0:00,2, , ,0.03,0,4.13E+12,390,39004,0,0.00708977,7.364772389,0.00708977,3-Apr,2703494779,Pa. border to Mt. Morris,4,Genesee River Basin,2560594263,0.00708977,3.27565E-06
545,1,544,909,20703,167785230,11/5/2009 0:00,2, , ,0.027,0,4.13E+12,390,39004,0,0.013208262,6.660976291,0.01320826,4-Apr,885613050.6,Canaseraga Creek,4,Genesee River Basin,885613050.6,0.01320826,2.95228E-06
546,1,545,910,20706,159048172,10/3/2007 0:00,2, , ,0.071,0,4.13E+12,390,39004,0,0.014624883,17.5829911,0.014624883,2-Apr,2706932840,Mt. Morris to Barge Canal,4,Genesee River Basin,2706932840,0.014624883,7.83927E-06
547,1,546,911,20727,159048345,10/3/2007 0:00,2, , ,0.045,0,4.13E+12,390,39000,0,0.01220818,11.100459,0.01220818,2-Apr,2706932840,Mt. Morris to Barge Canal,4,Genesee River Basin,2706932840,0.01220818,4.95777E-06
548,1,547,912,20861,57354191,12/17/2009 0:00,2, , ,0.029,606.6,2.0501E+12,390,39009,0,0.007470174,7.048127626,0.007470174,3-May,2277526936,Canisteo River,5,Chemung River Basin,1845231091,0.007470174,3.11617E-06
549,1,548,913,20910,42149265,10/3/2007 0:00,2, , ,0.042,164.6,4.13E+12,390,39009,0,0.023668592,10.435487,0.023668592,2-Apr,2706932840,Mt. Morris to Barge Canal,4,Genesee River Basin,2706932840,0.023668592,4.64352E-06
550,1,549,915,20935,84201875,11/5/2009 0:00,2, , ,0.053,0,4.13E+12,390,39004,0,0.012308611,13.1482856,0.012308611,4-Apr,885613050.6,Canaseraga Creek,4,Genesee River Basin,885613050.6,0.012308611,5.81523E-06
551,1,550,917,21043,42148511,6/3/2002 0:00,2,955813,Log Pond,0.07,160,4.13E+12,390,39009,0,0.040756533,17.2767815,0.040756534,2-Apr,2706932840,Mt. Morris to Barge Canal,4,Genesee River Basin,2706932840,0.040756534,7.71006E-06
552,1,551,918,21138,124617177,2/7/2008 0:00,2, , ,0.037,75.9,4.13E+12,390,39009,0,0.023512243,9.125001485,0.023512245,1-Mar,2680309911,Lake Ontario Western Section,3,Lake Ontario & Minor Tribs.,2679860267,0.023512245,4.09343E-06
553,1,552,919,21148,42148819,10/3/2007 0:00,2, , ,0.099,221,4.13E+12,390,39009,0,0.01610009,24.5350658,0.016100087,2-Apr,2706932840,Mt. Morris to Barge Canal,4,Genesee River Basin,2706932840,0.016100087,1.09393E-05
554,1,553,921,21187,42148919,10/3/2007 0:00,2, , ,0.056,0,4.13E+12,390,39004,0,0.011990205,13.8310844,0.011990204,2-Apr,2706932840,Mt. Morris to Barge Canal,4,Genesee River Basin,2706932840,0.011990204,6.16581E-06
555,1,554,922,21201,84200051,11/5/2009 0:00,2, , ,0.055,411.5,4.13E+12,390,39009,0,0.025102971,13.5356049,0.025102971,4-Apr,885613050.6,Canaseraga Creek,4,Genesee River Basin,885613050.6,0.025102971,6.00141E-06
556,1,555,923,21229,42149775,10/3/2007 0:00,2, , ,0.027,0,4.13E+12,390,39004,0,0.006739356,6.67641889,0.006739356,2-Apr,2706932840,Mt. Morris to Barge Canal,4,Genesee River Basin,2706932840,0.006739356,2.96298E-06
557,1,556,924,21246,113133955,12/4/2003 0:00,2, , ,0.03,0,4.1401E+12,390,39004,0,0.012581137,7.387971692,0.012581137,2-Mar,1817402443,Lake Ontario Central Section,3,Lake Ontario & Minor Tribs.,1792444952,0.012581137,3.29977E-06
558,1,557,925,21247,113133879,12/4/2003 0:00,2, , ,0.052,196,4.1401E+12,390,39009,0,0.019276679,12.8696045,0.019276679,2-Mar,1817402443,Lake Ontario Central Section,3,Lake Ontario & Minor Tribs.,1792444952,0.019276679,5.74952E-06
559,1,558,926,21248,113133777,4/4/2008 0:00,2, , ,0.053,0,4.1401E+12,390,39004,0,0.018139761,12.9980377,0.01813976,2-Mar,1817402443,Lake Ontario Central Section,3,Lake Ontario & Minor Tribs.,1792444952,0.01813976,5.80908E-06
560,1,559,929,21305,164482054,4/4/2008 0:00,2, , ,0.026,0,4.1401E+12,390,39004,0,0.008862256,6.50077318,0.008862255,2-Mar,1817402443,Lake Ontario Central Section,3,Lake Ontario & Minor Tribs.,1792444952,0.008862255,2.90432E-06
561,1,560,930,21354,113133681,12/4/2003 0:00,2, , ,0.027,134,4.1401E+12,390,39009,0,0.006926585,6.596129267,0.006926585,2-Mar,1817402443,Lake Ontario Central Section,3,Lake Ontario & Minor Tribs.,1792444952,0.006926585,2.94952E-06
562,1,561,931,21362,42149615,10/3/2007 0:00,2, , ,0.101,0,4.13E+12,390,39004,0,0.013413724,25.0634004,0.013413725,2-Apr,2706932840,Mt. Morris to Barge Canal,4,Genesee River Basin,2706932840,0.013413725,1.11409E-05
563,1,562,932,21398,113133147,4/4/2008 0:00,2, , ,0.063,120,4.1401E+12,390,39009,0,0.013857306,15.6283916,0.013857305,2-Mar,1817402443,Lake Ontario Central Section,3,Lake Ontario & Minor Tribs.,1792444952,0.013857305,7.00529E-06
564,1,563,933,21508,57355323,12/17/2009 0:00,2, , ,0.039,496.8,2.0501E+12,390,39009,0,0.009027191,9.738365355,0.009027191,3-May,2277526936,Canisteo River,5,Chemung River Basin,1845231091,0.009027191,4.28458E-06
565,1,564,934,21509,48525878,11/9/2011 0:00,2, , ,0.039,496.8,2.05011E+12,390,39009,0,0.008622312,9.594074774,0.008622311,2-May,1565731326,Chohocton River,5,Chemung River Basin,1565731326,0.008622311,4.23684E-06
566,1,565,935,21551,87960548,6/23/2003 0:00,2, , ,0.042,233.2,4.1402E+12,390,39009,0,0.013919103,10.3981629,0.013919104,4-Jul,2325959562,Clyde River,7,Seneca-Oneida-Oswego River Basin,2325959562,0.013919104,4.63939E-06
567,1,566,936,21621,{E84239DD-6C29-4C50-A34A-AB1A0BCB2C3F},4/6/2010 0:00,2, , ,0.034,0,4.1402E+12,390,39004,0,0.007322744,8.436237412,0.007322744,4-Jul,2325959562,Clyde River,7,Seneca-Oneida-Oswego River Basin,2325959562,0.007322744,3.74847E-06
568,1,567,937,21663,{3DFFE774-9FBE-4037-B0CD-41D997529C87},4/6/2010 0:00,2, , ,0.03,0,4.1402E+12,390,39004,0,0.009137423,7.445109245,0.009137422,4-Jul,2325959562,Clyde River,7,Seneca-Oneida-Oswego River Basin,2325959562,0.009137422,3.32806E-06
569,1,568,938,21698,48526396,11/9/2011 0:00,2, , ,0.157,0,2.05011E+12,390,39004,0,0.023744462,38.8824328,0.023744459,2-May,1565731326,Chohocton River,5,Chemung River Basin,1565731326,0.023744459,1.7149E-05
570,1,569,940,21813,f449f2a6-7e7d-4f50-81ae-e2127177b357,11/9/2011 0:00,2, , ,0.471,0,2.05011E+12,390,39000,0,0.061467703,116.461293,0.061467702,2-May,1565731326,Chohocton River,5,Chemung River Basin,1565731326,0.061467702,5.15579E-05
571,1,570,941,21844,48527160,11/9/2011 0:00,2, , ,0.029,0,2.05011E+12,390,39004,0,0.008286238,7.283743373,0.008286238,1-May,1418735438,Chemung River,5,Chemung River Basin,1103575988,0.008286238,3.20672E-06
572,1,571,942,21865,{280EC6A5-AD47-45E4-A02D-32B0D3194790},4/6/2010 0:00,2, , ,0.099,0,4.1402E+12,390,39004,0,0.013069159,24.3398537,0.01306916,4-Jul,2325959562,Clyde River,7,Seneca-Oneida-Oswego River Basin,2325959562,0.01306916,1.08641E-05
573,1,572,943,21874,48527248,11/9/2011 0:00,2, , ,0.035,0,2.05011E+12,390,39004,0,0.007830157,8.653270148,0.007830156,1-May,1418735438,Chemung River,5,Chemung River Basin,1103575988,0.007830156,3.80904E-06
574,1,573,944,21875,48527122,11/9/2011 0:00,2, , ,0.09,0,2.05011E+12,390,39004,0,0.014377037,22.3078253,0.014377038,1-May,1418735438,Chemung River,5,Chemung River Basin,1103575988,0.014377038,9.82161E-06
575,1,574,945,21891,48525524,11/9/2011 0:00,2, , ,0.058,0,2.05011E+12,390,39004,0,0.013050537,14.3063457,0.013050537,1-May,1418735438,Chemung River,5,Chemung River Basin,1103575988,0.013050537,6.31863E-06
576,1,575,947,21934,{309473D9-0D1C-4C84-B62C-E443EF02BA77},4/6/2010 0:00,2, , ,0.061,0,4.1402E+12,390,39004,0,0.013282396,14.9669963,0.013282393,5-Jul,4664988120,Upper Seneca (Finger Lakes),7,Seneca-Oneida-Oswego River Basin,4664988120,0.013282393,6.62026E-06
577,1,576,948,21980,{4D49F529-6247-43A8-9A21-139C411A79DF},4/6/2010 0:00,2, , ,0.068,0,4.1402E+12,390,39004,0,0.015578299,16.6865072,0.015578298,5-Jul,4664988120,Upper Seneca (Finger Lakes),7,Seneca-Oneida-Oswego River Basin,4664988120,0.015578298,7.37333E-06
578,1,577,949,22028,87966048,6/23/2003 0:00,2, , ,0.05,272.8,4.1402E+12,390,39009,0,0.010638297,12.449057,0.010638297,5-Jul,4664988120,Upper Seneca (Finger Lakes),7,Seneca-Oneida-Oswego River Basin,4664988120,0.010638297,5.4965E-06
579,1,578,950,22055,{3AEA882C-AE24-431E-88D3-1C91CB8ED3ED},4/6/2010 0:00,2, , ,0.033,0,4.1402E+12,390,39004,0,0.012856662,8.156975035,0.012856662,5-Jul,4664988120,Upper Seneca (Finger Lakes),7,Seneca-Oneida-Oswego River Basin,4664988120,0.012856662,3.65182E-06
580,1,579,951,22056,{788DEDB5-CFBE-4B2C-9829-6FF07289FA13},4/6/2010 0:00,2, , ,0.094,0,4.1402E+12,390,39004,0,0.025702774,23.2609911,0.025702775,5-Jul,4664988120,Upper Seneca (Finger Lakes),7,Seneca-Oneida-Oswego River Basin,4664988120,0.025702775,1.04159E-05
581,1,580,952,22060,48526076,11/9/2011 0:00,2, , ,0.191,277.4,2.05011E+12,390,39009,0,0.021105625,47.2701917,0.021105625,1-May,1418735438,Chemung River,5,Chemung River Basin,1103575988,0.021105625,2.08497E-05
582,1,581,953,22076,{F645B647-3D5A-4D71-AE7F-103DD2B95645},4/6/2010 0:00,2, , ,0.076,0,4.1402E+12,390,39004,0,0.024155635,18.7648321,0.024155638,5-Jul,4664988120,Upper Seneca (Finger Lakes),7,Seneca-Oneida-Oswego River Basin,4664988120,0.024155638,8.39917E-06
583,1,582,954,22087,{9767DA85-67E8-4365-BDF7-7612C811A0B3},4/6/2010 0:00,2, , ,0.227,0,4.1402E+12,390,39004,0,0.022916965,56.0128554,0.022916965,4-Jul,2325959562,Clyde River,7,Seneca-Oneida-Oswego River Basin,2325959562,0.022916965,2.50372E-05
585,1,584,956,22108,87959500,4/6/2010 0:00,2, , ,0.039,0,4.1402E+12,390,39004,0,0.013039905,9.587383686,0.013039907,5-Jul,4664988120,Upper Seneca (Finger Lakes),7,Seneca-Oneida-Oswego River Basin,4664988120,0.013039907,4.28835E-06
586,1,585,958,22133,{0CC42197-96AD-47B8-A0E6-72E5FD27A81D},4/6/2010 0:00,2, , ,0.067,0,4.1402E+12,390,39004,0,0.023802216,16.5764566,0.023802217,5-Jul,4664988120,Upper Seneca (Finger Lakes),7,Seneca-Oneida-Oswego River Basin,4664988120,0.023802217,7.40869E-06
587,1,586,960,22167,{15D8BE0D-DB3F-45F9-88A3-B75D7E0DA974},4/6/2010 0:00,2, , ,0.033,0,4.1402E+12,390,39004,0,0.012865184,8.039454343,0.01286518,5-Jul,4664988120,Upper Seneca (Finger Lakes),7,Seneca-Oneida-Oswego River Basin,4664988120,0.01286518,3.59769E-06
588,1,587,961,22183,87959550,6/25/2013 0:00,2, , ,0.16633317,0,4.1402E+12,436,43619,0,0.017444088,41.0880429,0.017444087,5-Jul,4664988120,Upper Seneca (Finger Lakes),7,Seneca-Oneida-Oswego River Basin,4664988120,0.017444087,1.83776E-05
589,1,588,962,22195,48528674,11/9/2011 0:00,2, , ,0.405,0,2.05011E+12,390,39004,0,0.041028695,100.059363,0.041028691,1-May,1418735438,Chemung River,5,Chemung River Basin,1103575988,0.041028691,4.4172E-05
590,1,589,963,22227,164481969,4/4/2008 0:00,2, , ,0.044,0,4.1401E+12,390,39004,0,0.011206207,10.8194891,0.011206206,2-Mar,1817402443,Lake Ontario Central Section,3,Lake Ontario & Minor Tribs.,1792444952,0.011206206,4.86024E-06
591,1,590,964,22266,{3C2135FE-307B-40E4-B89E-E4C294C96678},4/6/2010 0:00,2, , ,0.098,0,4.1402E+12,390,39004,0,0.018305265,24.1180576,0.018305265,6-Jul,573750121.2,Owasco Creek,7,Seneca-Oneida-Oswego River Basin,573750121.2,0.018305265,1.07765E-05
592,1,591,966,22357,113132489,4/4/2008 0:00,2, , ,0.045,0,4.1401E+12,390,39004,0,0.012018876,11.2367466,0.012018875,2-Mar,1817402443,Lake Ontario Central Section,3,Lake Ontario & Minor Tribs.,1792444952,0.012018875,5.05704E-06
593,1,592,968,22398,{87BA722A-6E6A-426C-963A-62EF060E332A},4/6/2010 0:00,2, , ,0.028,0,4.1402E+12,390,39004,0,0.010743524,6.899611018,0.010743526,1-Jul,769858245,Lower Seneca-Oswego Rivers,7,Seneca-Oneida-Oswego River Basin,769130118.1,0.010743526,3.09209E-06
594,1,593,969,22529,{413A3ED7-0CDD-401A-ADF7-14FE44DAF37C},4/6/2010 0:00,2, , ,0.035,0,4.1402E+12,390,39004,0,0.014955732,8.579019125,0.014955733,5-Jul,4664988120,Upper Seneca (Finger Lakes),7,Seneca-Oneida-Oswego River Basin,4664988120,0.014955733,3.80353E-06
595,1,594,970,22588,{28345FDD-A234-4B61-9C2E-A2E9E4D92071},4/6/2010 0:00,2, , ,0.026,0,4.1402E+12,390,39004,0,0.011341705,6.505836116,0.011341704,6-Jul,573750121.2,Owasco Creek,7,Seneca-Oneida-Oswego River Basin,573750121.2,0.011341704,2.88918E-06
596,1,595,971,22590,87961380,4/6/2010 0:00,2, , ,0.038,455.7,4.1402E+12,390,39009,0,0.008740565,9.475390471,0.008740564,6-Jul,573750121.2,Owasco Creek,7,Seneca-Oneida-Oswego River Basin,573750121.2,0.008740564,4.22161E-06
597,1,596,972,22687,123931325,5/13/2009 0:00,2, , ,0.037,0,4.1402E+12,390,39004,0,0.017313635,9.161104499,0.017313634,1-Jul,769858245,Lower Seneca-Oswego Rivers,7,Seneca-Oneida-Oswego River Basin,769130118.1,0.017313634,4.11259E-06
598,1,597,973,22692,123931239,5/13/2009 0:00,2, , ,0.04,135.6,4.1402E+12,390,39009,0,0.008905456,9.849087382,0.008905457,1-Jul,769858245,Lower Seneca-Oswego Rivers,7,Seneca-Oneida-Oswego River Basin,769130118.1,0.008905457,4.43258E-06
599,1,598,974,22721,124500552,9/6/2004 0:00,2, , ,0.037,150.9,4.1402E+12,390,39009,0,0.012615894,9.050998517,0.012615896,3-Jul,3876672333,Oneida River,7,Seneca-Oneida-Oswego River Basin,3876672333,0.012615896,4.07031E-06
600,1,599,975,22722,123931238,8/25/2004 0:00,2, , ,0.039,135.6,4.1402E+12,390,39009,0,0.012215075,9.646526079,0.012215075,1-Jul,769858245,Lower Seneca-Oswego Rivers,7,Seneca-Oneida-Oswego River Basin,769130118.1,0.012215075,4.34142E-06
601,1,600,976,22747,87959390,4/6/2010 0:00,2, , ,0.047,124.7,4.1402E+12,390,39009,0,0.01351626,11.6262153,0.013516261,2-Jul,746440444.5,Onondaga Lake,7,Seneca-Oneida-Oswego River Basin,746440444.5,0.013516261,5.20299E-06
602,1,601,977,22797,{6AF0D743-EA44-4FBC-9787-8CC3E454E006},4/6/2010 0:00,2, , ,0.05,0,4.1402E+12,390,39004,0,0.012981445,12.4031654,0.012981446,2-Jul,746440444.5,Onondaga Lake,7,Seneca-Oneida-Oswego River Basin,746440444.5,0.012981446,5.54116E-06
603,1,602,979,22869,46468427,2/3/2010 0:00,2, , ,0.12,0,2.0501E+12,390,39004,0,0.032744869,29.7066663,0.032744869,3-Jun,3056165323,Lower Susquehanna River,6,Susquehanna River Basin,2626426627,0.032744869,1.30921E-05
605,1,604,981,22902,124501249,9/6/2004 0:00,2, , ,0.028,134.1,4.1402E+12,390,39009,0,0.007186301,6.871067182,0.007186302,3-Jul,3876672333,Oneida River,7,Seneca-Oneida-Oswego River Basin,3876672333,0.007186302,3.08041E-06
606,1,605,983,22956,166906722,3/11/2009 0:00,2, , ,0.047,0,4.1401E+12,390,39004,0,0.010884828,11.5542155,0.01088483,3-Mar,3438250381,Lake Ontario Eastern Section,3,Lake Ontario & Minor Tribs.,3436222620,0.01088483,5.23069E-06
